timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,economic_index,market_demand_index,internet_traffic_index
01-04-2025,Europe-North,Compute,583.68,915.12,348.62,99.48,109.4,104.54,149.65
01-04-2025,US-East,Storage,,683.16,201.26,97.4,97.92,92.09,106.21
01-04-2025,US-West,Compute,383.09,902.11,355.38,96.9,115.66,92.74,136.97
01-04-2025,India-South,Compute,412.24,712.84,294.48,98.19,107.31,117.09,138.65
01-04-2025,US-East,Storage,595.44,630.89,210.85,99.78,102.67,114.96,150.8
01-04-2025,India-South,Storage,712.96,598.26,199.59,99.97,103.26,109.63,134.87
01-04-2025,US-West,Compute,523.65,683.38,381.9,99.67,103.31,126.4,166.55
01-04-2025,India-South,Storage,,875.45,,98.83,112.73,96.84,109.95
01-04-2025,US-East,Compute,698.5,510.8,97.11,99.46,,95.59,114.98
01-04-2025,Europe-North,Compute,419.53,423.29,328.69,96.53,113.48,121.63,137.29
01-04-2025,US-West,Storage,689.62,715.89,179.98,98.21,115.79,97.88,170.04
01-04-2025,US-East,Storage,676.9,369.83,200.89,96.9,102.71,119.64,147.54
01-04-2025,US-West,Storage,793.49,688.7,256.51,99.15,112.4,101.03,119.45
01-04-2025,US-West,Storage,425.64,943.84,258.4,97.04,112.47,116.41,121.14
01-04-2025,India-South,Compute,483.42,730.4,239.4,97.86,103.11,101.22,116.19
01-04-2025,Europe-North,Compute,707.45,792.56,166.52,99.4,,112.08,106.79
01-04-2025,US-East,Storage,427.97,739.59,217.19,99.06,91.26,112.33,137.82
02-04-2025,US-East,Compute,621.83,442.16,210.71,98.18,104.55,110.36,124.78
02-04-2025,US-East,Storage,575.64,571.18,309.1,99.73,117.66,101.54,147.42
02-04-2025,Europe-North,Compute,481.41,474.84,190.19,99.22,107.41,92.19,127.17
02-04-2025,India-South,Storage,285.19,721.76,,99.92,119.91,106.37,136.37
02-04-2025,US-East,Storage,514.01,598.18,199.55,99.15,107.29,109.98,124.28
02-04-2025,Europe-North,Storage,573.41,1072.1,219.71,97.72,109.71,121.13,157.56
02-04-2025,US-East,Storage,701.61,806.31,,97.86,97.86,109.39,111.78
03-04-2025,India-South,Storage,550.34,561.13,231.48,98.8,122.18,89.74,120.82
03-04-2025,India-South,Compute,496.61,292.95,147.71,99.38,98.56,108.46,134.72
03-04-2025,Europe-North,Compute,570.95,414.83,,99.85,106.07,114.99,143.49
03-04-2025,Europe-North,Storage,353.55,639.79,403.08,97.88,93.72,99.91,122.3
03-04-2025,US-West,Storage,511.74,553.22,286.82,97.92,96.48,97.31,168.2
03-04-2025,India-South,Compute,776.06,832.72,393.42,98.22,98.88,98.62,112.34
03-04-2025,US-East,Compute,588.19,285.89,130.98,96.84,95.85,124.56,115
03-04-2025,US-West,Compute,629,593.94,129.06,98.56,107.36,83.58,121.91
03-04-2025,US-East,Compute,489.88,864.67,86.29,96.97,110.42,114.97,137.03
04-04-2025,India-South,Storage,595.84,830.51,295.42,98.23,124.72,121.5,111.82
04-04-2025,India-South,Compute,359.86,757.49,252.85,99.85,103.19,99.06,132.37
04-04-2025,Europe-North,Storage,490.89,528.84,,98.89,116.39,130.1,121.32
04-04-2025,US-East,Storage,600.11,892.97,253.64,98.19,109.31,90.33,109.84
04-04-2025,Europe-North,Storage,632.52,481.39,284.84,96.56,101.28,105.14,115.92
04-04-2025,US-East,Compute,342.36,889.61,,98.13,102.76,125.64,103.18
04-04-2025,US-West,Storage,553.63,572.58,227.02,97.11,97.48,91.67,97.9
04-04-2025,India-South,Compute,511.73,684.35,281.74,99.13,106.87,105.79,140.98
04-04-2025,Europe-North,Compute,598.53,643.86,337.04,98.37,113.44,120.22,124.26
04-04-2025,India-South,Storage,526.31,1056.01,257.96,99.96,104.69,119.54,127.03
04-04-2025,Europe-North,Compute,722.24,632.11,237.95,99.72,102.29,107.84,131.93
04-04-2025,US-East,Storage,408.56,678.14,,98,103.19,101.21,154.9
04-04-2025,US-West,Storage,738.36,530.72,260.05,97.82,110.6,118.45,149.65
04-04-2025,India-South,Storage,491.03,573.51,278.08,97.02,110.61,105.8,146.53
04-04-2025,India-South,Compute,389.93,768.82,369.78,98.42,113.59,102.09,123.21
04-04-2025,India-South,Compute,366.31,623.31,223.73,99.8,112.96,104.33,136.08
04-04-2025,US-East,Compute,510.8,872.25,319.87,96.52,109.24,114.4,137.06
05-04-2025,India-South,Storage,801.76,648.93,321.53,97.26,104.71,118.95,122.69
05-04-2025,Europe-North,Compute,270.1,755.44,406.92,96.76,107.59,90.67,119.14
05-04-2025,US-East,Compute,-2.49,563.32,333.24,96.94,106.11,107.4,128.11
05-04-2025,US-West,Storage,334.02,615.59,143.92,97.53,100.18,106.61,122.36
05-04-2025,US-East,Storage,486.66,470.02,307.67,97.19,120.3,99.85,111.19
05-04-2025,US-West,Compute,398.89,807.78,236.24,96.83,,96.99,120.91
05-04-2025,Europe-North,Compute,653.49,957.04,181.12,97.65,103.69,105.18,165.89
05-04-2025,Europe-North,Compute,602.43,610.47,189.97,97.18,105.95,108.29,140.26
06-04-2025,US-East,Storage,381.29,660.31,291.09,97.31,109.51,120.2,137.19
06-04-2025,India-South,Storage,709.44,877.64,293.86,97.51,111.6,99.69,131.16
06-04-2025,US-West,Storage,340.74,354.61,246.01,98.43,100.73,93.88,133.49
06-04-2025,India-South,Storage,645.44,839.88,177.2,98.37,,100.06,153.09
06-04-2025,US-East,Compute,612.28,614.96,82.62,97.62,107.3,101.42,156.87
06-04-2025,Europe-North,Storage,894.82,702.8,308.63,99.84,102.92,96.14,124.6
06-04-2025,India-South,Compute,477.12,670.93,303.93,97.38,130.58,104.09,138.17
07-04-2025,US-West,Compute,732.5,672.06,231.78,97.82,94.72,113.42,138.91
07-04-2025,Europe-North,Compute,447.13,846.35,333.54,97.02,109.11,120.41,129.9
07-04-2025,Europe-North,Compute,463.1,558.15,246.05,99.89,102.46,111.41,121.35
07-04-2025,US-West,Storage,447.49,318.04,187.74,97.47,91.4,103.89,143.57
07-04-2025,US-East,Storage,,493.22,112.19,96.73,105.71,106.55,107
07-04-2025,India-South,Compute,566.66,621.27,275.07,98.86,102.38,102.93,131.75
07-04-2025,Europe-North,Storage,310.43,683.29,267.33,99.45,120.17,112.53,131.48
07-04-2025,US-East,Storage,546.46,592.03,258.56,98.51,99.51,99.17,161.42
07-04-2025,US-East,Storage,507.51,667.99,409.75,99.74,112.14,112.51,108.55
07-04-2025,US-East,Compute,528.86,489.74,286.31,99.28,108.04,107.51,156.12
07-04-2025,India-South,Storage,320.59,713.85,247.15,99.05,102.61,87.91,149.06
07-04-2025,US-West,Storage,333.51,715.52,265.46,97.5,107.38,102.58,122.14
07-04-2025,US-East,Storage,,545.22,,97.59,120.19,100.86,114.32
07-04-2025,US-East,Storage,425.18,706.04,,98.6,113.57,119.79,137.76
08-04-2025,US-East,Compute,807.22,494.36,174.44,98.71,101.64,98.73,156.26
08-04-2025,US-East,Compute,544.71,944.47,203.6,97.04,102.83,116.95,159.86
08-04-2025,India-South,Compute,777.6,608.26,372.43,99.27,112.63,116.82,107.81
08-04-2025,India-South,Compute,603.5,462.98,312.94,99.45,116.3,137.31,146.54
08-04-2025,India-South,Storage,457.93,584.11,440.65,96.9,114.64,116.06,122.6
08-04-2025,US-West,Storage,549.3,692.59,304.47,97.71,111.67,115.97,113.2
09-04-2025,US-East,Compute,516.1,522.98,157.63,96.56,109.12,98.76,135.6
09-04-2025,Europe-North,Compute,462.84,482.34,,97.02,98.54,105.54,122.84
09-04-2025,US-West,Storage,383.85,583.1,349.32,96.77,104.06,105.16,117.8
09-04-2025,US-West,Compute,421.93,745.82,221.7,99.32,114.36,118.04,144.65
09-04-2025,India-South,Compute,441.95,738.67,258.96,96.67,89.67,131.97,149.35
09-04-2025,US-East,Storage,417.18,752.29,236.19,98.1,99.49,89.98,100.75
09-04-2025,India-South,Storage,307.02,491.05,110.5,97.64,111.07,132.17,139.52
09-04-2025,US-West,Storage,663.95,622.78,390.02,97.08,106.24,119.77,123.22
09-04-2025,Europe-North,Compute,433.37,508.09,226.73,96.51,97.6,107.52,129.8
09-04-2025,Europe-North,Compute,390.68,521.47,214.13,98.11,101.6,90.43,109.89
10-04-2025,US-East,Storage,351.91,504.34,295.78,99.78,111.64,132.15,147.85
10-04-2025,US-East,Compute,601.75,416.43,248.91,98.32,84.62,111.9,130.42
10-04-2025,Europe-North,Compute,614.82,498.81,280.39,97.97,,120.07,124.93
10-04-2025,Europe-North,Compute,510.97,774.34,216.96,97.39,113.2,108,141.19
10-04-2025,US-East,Storage,390.71,528.08,123.73,97.31,111.07,101.18,132.42
10-04-2025,Europe-North,Compute,529.04,821.74,318.09,99.57,105.88,114.69,122.71
10-04-2025,US-East,Storage,515.36,398.32,245.23,99.65,89.25,105.5,124.06
10-04-2025,US-West,Compute,490.93,637.86,,99.6,105.47,98.02,124.79
10-04-2025,US-East,Compute,473.07,750.76,255.33,99.15,107.73,102.85,136.91
10-04-2025,Europe-North,Compute,651.36,838.23,376.64,97.26,123.53,114.8,150.85
10-04-2025,India-South,Compute,456.65,495.94,160.51,99.64,114.71,97.96,114.41
10-04-2025,Europe-North,Storage,,908.29,232.67,99.69,,107.85,115
11-04-2025,India-South,Compute,554.77,875.99,276.42,98.23,112.31,117.53,148.53
11-04-2025,Europe-North,Storage,406.52,610.95,278.46,97.67,105.83,102.38,109.09
11-04-2025,US-West,Compute,366.65,694.13,344.35,97.74,110.07,92.49,147
11-04-2025,India-South,Compute,557.87,580.55,,97.38,94.17,110.41,115.18
11-04-2025,India-South,Compute,619.9,602.03,321.35,98.82,106.23,107.23,170.99
11-04-2025,Europe-North,Storage,587.02,616.31,264.05,97.3,104.75,86.5,135.35
11-04-2025,Europe-North,Storage,691.09,771.96,200.77,98.94,108.49,99.35,118.53
11-04-2025,India-South,Compute,338.39,705.99,260.43,97.95,96.51,106.4,126.57
11-04-2025,Europe-North,Compute,356.5,530.92,317.1,99.15,117.78,121.34,124.46
11-04-2025,Europe-North,Compute,629.63,669.46,222.59,97.74,100.91,112.51,140.66
11-04-2025,Europe-North,Storage,411.96,626.48,133.09,98.43,115.7,115.65,126.35
12-04-2025,US-West,Compute,607.05,818.52,310.81,98.98,104.43,110.1,111.95
12-04-2025,US-West,Compute,355.55,466.12,288.25,96.91,114.94,101.15,133.36
12-04-2025,US-East,Storage,570.75,740.43,,99.56,106.91,119.7,124.32
12-04-2025,Europe-North,Storage,603.95,617.99,247.95,98.6,124.23,95.52,138.83
12-04-2025,US-West,Compute,477.83,832.61,262.22,99.83,108.67,120.62,124.55
12-04-2025,India-South,Storage,561.39,786.37,342.67,99.99,112.71,114.2,130.85
12-04-2025,US-East,Compute,415.45,478.81,,97.2,121.96,130.78,141.52
12-04-2025,Europe-North,Compute,148.26,780.48,233,96.59,104.94,115.11,124.81
12-04-2025,Europe-North,Compute,631.12,750.29,226.43,99.62,107.89,102.6,142.94
12-04-2025,US-West,Storage,593.77,918.93,317.1,98.52,113.68,99.92,129.95
12-04-2025,US-East,Compute,614.82,631.05,225.73,98.11,109.06,111.63,124.87
12-04-2025,Europe-North,Compute,578.68,842.5,322.42,97.14,113.73,112.4,132.78
12-04-2025,Europe-North,Compute,461.47,638.2,286.62,97.4,93.41,114.69,129.38
12-04-2025,Europe-North,Storage,,745.67,199.65,97.46,109.61,104.94,128.34
13-04-2025,US-West,Storage,642.35,526.35,400.38,97.88,115.82,113.54,140.66
13-04-2025,Europe-North,Compute,562.4,701.58,337.72,96.88,109.55,103.32,135.47
13-04-2025,US-West,Compute,484.11,417.73,314.36,99.41,101.13,115.76,143.92
13-04-2025,Europe-North,Compute,639.6,610.85,364.74,98.61,102.14,110.53,121.9
13-04-2025,US-East,Storage,559.1,544.75,269.7,98.27,108.18,118.56,131.78
13-04-2025,Europe-North,Storage,268.27,533.14,223.04,97.86,94.94,100.09,128.95
13-04-2025,US-East,Storage,621.25,459.95,172.61,97.23,,109.19,147.64
13-04-2025,US-East,Compute,713.56,639.94,230.11,98.9,106.31,112.48,145.58
14-04-2025,US-West,Storage,551.6,501.72,161.12,99.69,104.93,107.68,130.54
14-04-2025,India-South,Compute,307.25,470.83,92.57,98.78,115.38,89.3,136.76
14-04-2025,Europe-North,Storage,715.68,932.43,,98.97,103.27,119.45,148.53
14-04-2025,US-West,Storage,423.12,962.13,224.74,97.88,109.73,120.84,128.1
14-04-2025,India-South,Storage,532.83,744.05,227.29,98.12,101.01,91.91,137.39
14-04-2025,US-East,Compute,575.3,755.41,301.21,98.72,89.33,98.33,127.41
14-04-2025,India-South,Compute,566.27,619.91,146.68,99.38,106.56,114.75,117.5
14-04-2025,US-East,Compute,537.27,484.34,262.08,99.97,100.95,115.09,139.97
14-04-2025,US-West,Storage,556.81,505.16,340.39,99.68,98.42,111.67,155.28
14-04-2025,US-West,Storage,638.23,612.17,210.61,97.85,105.24,95.91,118.12
15-04-2025,India-South,Compute,673.29,530.13,357.59,98.07,89.08,108.71,117.9
15-04-2025,Europe-North,Storage,541.36,345.38,265.81,97.57,117.33,111.48,114.58
15-04-2025,US-West,Storage,410.66,509.84,174.62,97.79,108.39,114.27,135.07
15-04-2025,US-East,Storage,594.44,643.27,314.36,98.14,100.5,120.15,133.05
15-04-2025,India-South,Storage,574.54,938.79,307.22,98.8,103.96,83.92,113.8
15-04-2025,US-West,Storage,539.99,678.84,254.85,99.14,109.81,108.27,123.87
15-04-2025,India-South,Compute,430.78,593.3,402.26,99.27,97.05,101.16,142.19
15-04-2025,India-South,Storage,459.67,350.58,273.39,98.46,102.09,129.19,142.46
15-04-2025,Europe-North,Compute,779,571.78,207.98,97.6,109.31,125.13,141.24
16-04-2025,US-East,Compute,588.32,625,367.61,98.5,98.11,111.86,145.46
16-04-2025,US-West,Storage,567.82,981.09,176.72,96.69,116.06,124.03,111.74
16-04-2025,Europe-North,Storage,424.43,504.22,291.84,97.21,104.29,128.87,103.89
16-04-2025,US-East,Storage,354.31,327.41,225.88,97.53,116.77,118.9,127.5
16-04-2025,Europe-North,Compute,,643.07,173.85,98.55,104.08,87.81,102.55
16-04-2025,US-West,Compute,532.87,931.93,224.93,98.3,99.33,98.53,105.47
16-04-2025,India-South,Storage,309.64,702.93,263.39,96.76,110.04,106.13,125.69
16-04-2025,US-East,Compute,672.75,313.86,271.8,98.32,93.55,124.86,143.42
16-04-2025,US-East,Storage,664.15,817.36,126.99,96.58,109,93.61,145.52
16-04-2025,India-South,Storage,775.87,874.82,,98.51,99.06,105.17,133.59
16-04-2025,US-East,Storage,304.47,944.49,386.64,97.44,88.84,103.77,150.38
16-04-2025,US-West,Storage,613.99,709.41,193.35,97.97,98.94,104.07,119.98
17-04-2025,US-East,Compute,524.72,336.99,189.61,97.61,107.77,103.32,130.32
17-04-2025,US-East,Storage,668.81,537.36,184.5,98.3,105.13,120.47,157.2
17-04-2025,US-East,Storage,588.96,602.21,392.93,99.92,92.12,114.45,120.74
17-04-2025,US-East,Compute,350.26,616.82,158.17,96.56,99.18,116.39,138.34
17-04-2025,US-East,Compute,540.17,621.47,334.75,96.8,98.72,127.87,133.32
17-04-2025,India-South,Storage,533.57,594.29,297.65,98.54,115.46,116.96,124.43
17-04-2025,India-South,Compute,523.01,598.37,286.71,99.58,95.26,108.42,126.33
17-04-2025,US-East,Compute,481.65,695.95,456.28,97.37,99.48,121.23,100.57
18-04-2025,Europe-North,Storage,449.31,385.52,400.32,98.02,106.61,108.63,121.18
18-04-2025,India-South,Storage,471.78,799.12,,99.25,105.39,132.03,153.62
18-04-2025,US-West,Storage,623.95,589.58,,96.51,104.77,112.51,128.7
18-04-2025,US-West,Storage,599.12,597.71,171.44,99.01,115.63,100.8,147.33
19-04-2025,US-East,Storage,373.78,379.38,,99.09,,114.75,138.65
19-04-2025,Europe-North,Storage,268.09,867.45,413.54,97.28,119.66,118.85,127.2
19-04-2025,Europe-North,Storage,520.06,653.55,229.5,96.87,103.02,112.78,152.89
19-04-2025,India-South,Storage,698.81,247.24,179.22,99.92,105.93,108.82,138.86
19-04-2025,India-South,Compute,225.2,584.7,281.53,99.06,95.62,96.33,135.61
19-04-2025,US-West,Compute,,743.17,294.04,97.61,119.12,113.77,128.53
19-04-2025,US-West,Compute,480.31,762.78,173.78,98.5,107.02,84.83,128.8
19-04-2025,US-East,Storage,279.97,884,349.44,98.19,110.54,97.19,129.94
19-04-2025,US-East,Storage,489.03,573.94,422.35,99.12,108.2,116.39,105.25
19-04-2025,US-East,Compute,705.31,385.82,284.54,97.98,117.67,112.94,118.39
19-04-2025,Europe-North,Storage,489.24,862.46,396.65,98.59,98.05,134,126.47
19-04-2025,US-East,Storage,,673.61,102.87,96.99,98.29,111.29,111.27
19-04-2025,India-South,Compute,543.41,411.32,143.55,97.78,102.34,103.4,113.12
20-04-2025,US-East,Storage,700.39,556.36,157.3,96.55,105.83,133.12,116.87
20-04-2025,US-West,Compute,502.82,448.79,363.26,96.66,105.82,129.86,128.5
20-04-2025,US-East,Compute,529.54,249.55,180.27,99.56,88.53,135.06,121.08
20-04-2025,Europe-North,Compute,,865.97,318.29,97.56,103.59,113.25,98.65
20-04-2025,Europe-North,Compute,429.53,603.44,383.27,97.11,105.25,115.25,144.71
21-04-2025,Europe-North,Storage,565.56,784.4,367.09,98.09,110.44,115.13,142.96
21-04-2025,US-West,Compute,692.64,930.51,267.12,98.32,107.82,99.34,160.81
21-04-2025,US-East,Compute,797.56,708.68,335.94,96.56,112.01,117.02,124.24
21-04-2025,India-South,Storage,749.99,661.63,215.27,99.63,97.86,116.66,121.82
21-04-2025,US-West,Storage,600.46,580.71,314.11,98.06,117.72,117.93,115.1
21-04-2025,US-East,Storage,459.27,439.01,209.23,99.78,88.45,101.34,130.78
21-04-2025,US-West,Storage,742.75,915.42,,98.23,116.51,112.95,167.5
22-04-2025,US-West,Compute,482.34,630.56,321.42,96.59,113.2,97.36,114.89
22-04-2025,Europe-North,Storage,653.26,1011.51,,97.38,111.41,113.27,139.81
22-04-2025,India-South,Compute,550.12,685.88,195.31,98.3,96.27,96.86,129.34
22-04-2025,Europe-North,Compute,663.79,583.54,342.09,99.79,99.44,107.01,116.8
22-04-2025,US-East,Storage,752.26,714.01,197.24,99.72,95.45,92.36,117.38
22-04-2025,US-West,Storage,541.66,748.36,298.6,98.12,111.84,114.47,137.85
23-04-2025,US-East,Storage,691.43,562.1,171.17,97.64,106.09,96.72,149.55
23-04-2025,US-East,Compute,415.08,511.16,114.39,99.17,98.51,122.92,162.81
23-04-2025,US-West,Compute,474.53,685.86,367.93,96.96,110.11,107.9,114.79
23-04-2025,US-West,Storage,514.05,919.87,92.58,99.52,100.09,104.46,128.87
23-04-2025,India-South,Storage,454.4,775.71,319.47,96.86,101.01,117.16,110.1
23-04-2025,US-West,Storage,483.04,464.37,150.55,96.81,108.59,126.98,116.11
23-04-2025,India-South,Compute,321.67,657.01,322.36,98.75,83.22,134.15,112.33
23-04-2025,India-South,Storage,294.9,494.46,105.22,98.95,111.06,120.7,129.8
24-04-2025,Europe-North,Compute,668.06,753.09,192.11,99.76,105.3,114.1,132.07
24-04-2025,US-West,Compute,473.38,692.83,291.91,97.57,,118.11,125.91
24-04-2025,Europe-North,Storage,,465.89,118.44,96.88,119.3,89.38,131.5
24-04-2025,India-South,Compute,662.38,905.73,376.27,98.34,94.44,106.68,149.76
24-04-2025,US-East,Compute,572.31,627.02,320.56,99.36,102.01,92.08,113.44
24-04-2025,India-South,Compute,639.25,671.4,150.08,99.9,97.93,111.17,154.4
24-04-2025,US-East,Compute,422.51,545.18,133.78,98.67,105.69,94.95,119.61
24-04-2025,Europe-North,Compute,732.59,331.82,234.37,98.17,85.83,121.42,142.23
24-04-2025,US-East,Storage,511.13,546.65,149.03,98.73,104.26,101.97,123.5
25-04-2025,US-West,Compute,429.21,503.22,118.87,97.33,105.26,121.3,116.12
25-04-2025,India-South,Storage,380.68,487.71,359.64,96.84,120.67,107.69,116.11
25-04-2025,US-West,Compute,457.76,511.37,203.7,99.47,109.77,106.35,143.01
25-04-2025,Europe-North,Storage,509.65,573.93,244.58,99.45,93.71,102.65,107.34
25-04-2025,India-South,Compute,574.42,683.58,201.77,97.54,111.13,104.61,121.35
25-04-2025,Europe-North,Storage,529.21,746.56,422.3,97.57,104.72,125.94,109.32
25-04-2025,US-East,Storage,601.12,498.3,358.4,97.12,100.56,119.19,138.51
25-04-2025,India-South,Storage,413.74,582.16,231.49,97.41,91.53,91.58,144.84
26-04-2025,US-East,Compute,574.33,793.01,196.14,97.96,92.94,115.03,146.74
26-04-2025,US-West,Storage,363.34,497.39,227.38,99.53,111.63,107.66,150.39
26-04-2025,India-South,Compute,519.15,843.1,296.13,96.67,99.5,119.72,128.42
26-04-2025,Europe-North,Storage,433.14,810.42,298.72,97.87,123.56,119.24,154.51
26-04-2025,Europe-North,Storage,,639.88,312.76,96.89,110.42,111.44,134.44
27-04-2025,US-East,Storage,664.11,410.07,187.58,96.73,96.34,102.19,126.55
27-04-2025,Europe-North,Compute,684.69,564.36,241.74,98.25,117.11,100.7,164.83
27-04-2025,US-East,Compute,371.74,894.21,263.1,99.89,110.65,92.95,136.29
27-04-2025,India-South,Compute,397.69,854.64,190.31,99.43,95.5,101.38,107.79
27-04-2025,US-East,Compute,296.93,582.98,180.31,97.69,103.42,116.35,121.09
27-04-2025,US-East,Storage,388.7,697.4,377.14,97.15,104.22,104.94,144.61
27-04-2025,US-East,Storage,649.96,787.11,225.09,99.45,108,114.11,124.4
27-04-2025,US-West,Storage,601.55,648.59,,98.95,116.49,104.02,128.21
28-04-2025,India-South,Storage,613.67,603.14,219.9,98.34,95.36,106.81,136.63
28-04-2025,Europe-North,Storage,553.01,592.71,316.72,97.91,114.38,122.74,113.68
28-04-2025,US-East,Compute,697.95,618.14,220.11,99.26,101.46,113.38,125.49
28-04-2025,India-South,Storage,557.15,997.34,418.87,97.33,115.09,83.16,130.71
28-04-2025,US-East,Compute,662.7,886.19,376.45,96.75,96.08,83.79,110.92
28-04-2025,Europe-North,Compute,636.39,504.92,401.09,96.91,99.82,98.01,118.07
28-04-2025,Europe-North,Storage,380.73,644.15,212.15,99.92,95.39,100.33,118.86
28-04-2025,India-South,Compute,689.73,450.67,198.82,99.08,106,110,150.84
28-04-2025,India-South,Compute,646.28,815.46,261.26,99.97,106.9,133.56,141.06
28-04-2025,Europe-North,Storage,439.18,550.47,176.8,99.68,96.72,91.39,141.7
28-04-2025,US-East,Storage,463.04,825.95,263.31,99.71,97.01,101.43,118.31
28-04-2025,US-East,Compute,791.09,567.35,54.84,98.92,111.8,112.36,134.92
28-04-2025,India-South,Compute,527.12,509.54,402.89,99.73,101.16,104.55,144.85
28-04-2025,Europe-North,Storage,536.2,594.68,277.31,98.23,103.3,90.17,130.8
28-04-2025,India-South,Storage,460.26,508.95,253.4,97.2,96.96,105.14,141.53
29-04-2025,US-West,Compute,514.86,743.8,204.84,98.46,102.81,108.43,138.94
29-04-2025,India-South,Storage,553.94,502.76,253.87,99.6,91.64,104.65,122.05
29-04-2025,India-South,Storage,745.13,769.97,286.56,98.38,113.77,127.34,123.06
29-04-2025,US-East,Compute,551.72,840,264.81,98.64,,127.61,139.57
29-04-2025,US-East,Storage,630.87,619.8,243.76,98.71,107.9,105.61,112.25
29-04-2025,India-South,Compute,,683.3,286.7,99.18,111.49,102.2,110.27
29-04-2025,India-South,Compute,651.71,714.15,,98.77,104.79,93.28,117.69
29-04-2025,US-East,Compute,492.59,513.13,371.91,99.14,103.78,108.11,134.09
29-04-2025,Europe-North,Storage,748.67,378.24,203.25,96.91,94.24,86.2,138.42
29-04-2025,India-South,Storage,609.2,894.67,427.89,98.77,97.75,114.92,130.51
29-04-2025,US-West,Storage,406.37,721.82,202.47,97.06,106.02,114.33,134.05
29-04-2025,India-South,Compute,491.69,573.91,195.07,97.4,103.02,87.02,175.28
30-04-2025,India-South,Storage,653.26,602.41,344.93,96.74,121.03,100.94,135.06
30-04-2025,Europe-North,Storage,368.68,509.16,,98.03,105.9,80.61,148.16
30-04-2025,US-West,Compute,645.37,779.34,183.77,99.68,99.97,130.31,139.83
30-04-2025,India-South,Compute,441.44,527.49,105.42,97.19,96.32,120.97,121.3
30-04-2025,Europe-North,Compute,694.99,844.02,122.04,97.76,96.48,104.48,127.85
30-04-2025,India-South,Storage,704.05,415.1,191.99,98.75,115.43,129.5,140.05
30-04-2025,Europe-North,Compute,510.81,875.69,374.1,97.38,104.65,104,118.78
30-04-2025,Europe-North,Storage,487.41,685.69,,99.26,119.21,111.39,134.78
01-05-2025,US-East,Compute,769.13,907.19,214.22,96.83,110.85,128.53,140.33
01-05-2025,US-West,Compute,,556.97,330.46,97.42,101.84,102.59,139.71
01-05-2025,Europe-North,Compute,265.87,664.04,312.55,97.64,102.97,110.41,146.52
01-05-2025,US-East,Storage,415.33,724.25,246.87,98.79,119.9,105.87,154.5
01-05-2025,India-South,Storage,436.97,715.78,310.26,96.85,96.41,97.71,106.85
01-05-2025,US-West,Storage,559.25,470.27,216.94,97.41,90.2,111.65,149.75
01-05-2025,US-West,Storage,,691.82,127.12,99.52,113.46,110.54,140.67
01-05-2025,US-West,Compute,673.18,463.04,319.58,99.78,101.56,84.96,104.14
01-05-2025,US-East,Storage,279.15,758.64,249.28,97.56,111,128.64,146.45
01-05-2025,US-West,Compute,616.88,886.09,204.43,98.79,112.23,114.77,133.61
01-05-2025,Europe-North,Compute,680.39,871.91,176.4,99.49,112.32,108.9,108.51
01-05-2025,Europe-North,Storage,,224.46,351.29,97.78,99.15,109.43,151.5
02-05-2025,Europe-North,Compute,584.81,796.81,310.35,98.18,94.45,126.73,154.26
02-05-2025,US-West,Storage,549.57,906.02,162.17,97.88,113.71,128.03,135.28
02-05-2025,US-East,Storage,624.55,586.64,305.82,99.33,109.95,108.33,152.44
02-05-2025,India-South,Storage,561.85,586,15.76,99.34,109.59,107.68,141.85
02-05-2025,US-West,Compute,483.49,789.15,359.88,97.36,102.42,116.05,129.85
02-05-2025,US-East,Compute,387.38,532.53,260.97,97.31,91.72,123.2,130.13
02-05-2025,US-West,Storage,382.97,954.83,272.33,98.73,106.54,102.77,128.56
02-05-2025,India-South,Storage,517.01,588.33,200.69,98.29,105.15,114.36,159.09
02-05-2025,US-West,Storage,471.95,780.82,406.49,99.17,95.7,114.72,147.83
02-05-2025,India-South,Storage,665.74,627.13,185.31,97.11,,106.94,126.45
02-05-2025,US-East,Compute,434.25,598.07,235.77,97.96,97.66,95.76,132.39
03-05-2025,India-South,Compute,237.87,708.98,-116.75,98.66,115.47,104.64,122.31
03-05-2025,US-East,Compute,571.34,477.9,111.29,99.02,116.24,106.63,137.69
03-05-2025,Europe-North,Compute,429.01,385.51,,98.24,97.72,98.41,136.81
03-05-2025,India-South,Compute,517.29,553.85,363.96,97.21,100.9,96.59,113.6
03-05-2025,US-West,Storage,300.08,745.91,297.96,96.56,106.52,131.46,125.17
03-05-2025,India-South,Compute,536.99,514.56,368.45,97.16,118.85,125.71,126.54
03-05-2025,Europe-North,Storage,458.73,656.98,235.7,97.75,98.63,103.14,105.05
03-05-2025,US-West,Storage,657.14,585.81,62.71,96.61,112.04,108.55,131.27
04-05-2025,US-East,Compute,805.06,536.5,20.45,97.35,107.69,94.8,151.6
04-05-2025,Europe-North,Compute,642.61,373.9,131.51,98.37,106.61,98.22,144.21
04-05-2025,US-East,Storage,331.45,641.38,298.01,97.46,106.23,110.57,147.62
04-05-2025,India-South,Compute,754.96,535.83,,97.06,92.04,104.42,140.1
04-05-2025,Europe-North,Compute,709.65,675.37,198.87,98.59,,104.97,144.29
04-05-2025,US-West,Compute,389.75,557.56,230.91,99.18,124.11,104.69,123.82
04-05-2025,Europe-North,Storage,501.13,839.8,274.02,98.19,96.14,105.2,143.82
